user,date,content
netflix,2021-12-08 20:41:48+00:00,"The Crown. The Queen. 

One story. One writer. But the difference between how Peter Morgan’s stories live on television and film is explored in David Fincher and David Prior’s VOIR. https://t.co/XWinazDpLm"
netflix,2021-12-08 18:40:18+00:00,@raventbrunner have NEVER again driven behind a truck carrying logs
netflix,2021-12-08 18:39:41+00:00,"@jasonace1989 @Chriskendle she gets her head stuck in a sunroof and is going to be ""injured"" by whirling pieces of fabric... this man had his whole ass ripped out. 

more embarrassing? oh most definitely but I gotta go with car for funniest"
netflix,2021-12-08 18:31:10+00:00,What's the funniest way death tried to kill someone in The Final Destination franchise and why is it the car wash scene from the fourth film? https://t.co/Y2sx7w9mNn
netflix,2021-12-08 17:37:39+00:00,@KristenBell @NetflixIsAJoke *calls realtor*
netflix,2021-12-08 17:33:45+00:00,@softpippa almost like it is intentional...
netflix,2021-12-08 17:15:12+00:00,@jimmyeppley Jimmy....
netflix,2021-12-08 17:00:01+00:00,"Kristen Bell is The Woman in the House Across the Street from the Girl in the Window.

A new series premiering January 28 https://t.co/4T7e4miUDX"
netflix,2021-12-08 16:09:52+00:00,"@sianus_maximus until then, hope you enjoy this https://t.co/D1zFX12PS6"
netflix,2021-12-08 16:00:02+00:00,This was supposed to be an interview where Jennifer Coolidge and Kathy Najimy discussed working together in Single All The Way — it quickly went off the rails https://t.co/WnnfcYXRjJ
netflix,2021-12-08 00:49:53+00:00,You can never go wrong with a New Girl binge — but also want you to know that it’s not being taken off Netflix in The US next year...  https://t.co/bMSULURMOF
netflix,2021-12-07 23:25:07+00:00,"Her darkest secrets won't stay buried forever... 

Cush Jumbo, Richard Armitage, James Nesbitt, and Sarah Parish star in our latest thriller from author Harlan Coben (Safe, The Stranger). Stay Close premieres December 31. https://t.co/mGhJG90FWd"
netflix,2021-12-07 22:10:23+00:00,@hichasestokes 🤟
netflix,2021-12-07 19:30:47+00:00,Can't wait to see them all again soon... https://t.co/2YHlLNGOVc
netflix,2021-12-07 19:30:13+00:00,look at these literal angels celebrating the Outer Banks Season 3 news! https://t.co/q3U0TkeTpH
netflix,2021-12-07 19:00:01+00:00,"This just in from Poguelandia...

Outer Banks will be back for a third season! https://t.co/NV9Oy4Z8V1"
netflix,2021-12-07 17:28:24+00:00,"Nicole Byer's brilliant new stand-up special (out now!) got me thinking: 

What's the oddest activity you did during the pandemic that you would have never done in a million years otherwise? https://t.co/gXttEAurg7"
netflix,2021-12-07 16:05:43+00:00,The stars will align when Adam McKay's new film premieres December 24 https://t.co/wZp7tnXUkV
netflix,2021-12-07 16:00:01+00:00,Don't Look Up... but do look at these new posters for the film https://t.co/rY0AsYqvnP
netflix,2021-12-07 00:58:11+00:00,@NetflixGeeked i wanna rob... in red ... while smooching
netflix,2021-12-06 23:47:25+00:00,@NetflixGeeked @RahulKohli13 I want to be mad but it's just so nice to see Rahul in that uniform again....
netflix,2021-12-06 23:40:28+00:00,@justasvf :)
netflix,2021-12-06 22:56:50+00:00,@Chrishell7 i got you boo
netflix,2021-12-06 22:34:01+00:00,"@SimuLiu If @Chrishell7 finds you a house, can she have a cameo in the sequel???"
netflix,2021-12-06 21:29:18+00:00,"Emily in Paris returns in 16 days — which is exactly how long I will be staring these photos of star Lucas Bravo 

(📷 Nick Riley Bentham for @VanityFair) https://t.co/Ju2QUt1T52"
netflix,2021-12-06 20:31:58+00:00,@erabeezy https://t.co/uJxOMz2CXw
netflix,2021-12-06 20:26:47+00:00,"He's an assassin sent to the past to take out a high profile target— but what do you do when the person you're sent to kill is yourself?  

Joseph Gordon-Levitt, Emily Blunt, and Bruce Willis star in Rian Johnson's mind-bending thriller Looper. Now on Netflix. https://t.co/pedZXvAgag"
netflix,2021-12-06 20:16:47+00:00,@kathynajimy @JENCOOLIDGE @michaelurie @TheRealPhilemon you have all blessed us with something magical
netflix,2021-12-06 20:16:15+00:00,@buckIeydiaz love you
netflix,2021-12-06 19:12:31+00:00,"Replacing ""I forgot"" in my vocabulary with this quote moving forward 

(📽️ Single All The Way) https://t.co/igk2h6NLxm"
netflix,2021-12-06 17:30:24+00:00,I'll take Iconic Moments in La Casa de Papel / Money Heist for $600 please https://t.co/9h8RnLwaYD
netflix,2021-12-06 14:36:43+00:00,Again. https://t.co/OoF6bVxtOX
netflix,2021-12-03 22:32:05+00:00,@halleberry I LOVE THIS SO MUCH
netflix,2021-12-03 22:30:09+00:00,"Single All The Way referencing Clue, one of the funniest movies ever made ... now that's taste! https://t.co/Te20ML0u8M"
netflix,2021-12-03 19:55:11+00:00,@Camiqueirozreal 😭
netflix,2021-12-03 19:43:11+00:00,I’m not ready to say goodbye… https://t.co/w29sUwaz3S
netflix,2021-12-03 18:22:03+00:00,"Great British Baking Show fan favorites Henry, Rosie, and Rahul are just a few of the familiar faces stepping back into the tent for two brand new holiday specials — now on Netflix https://t.co/p4RxtMg7x0"
netflix,2021-12-03 17:08:34+00:00,Selling Sunset Season 5 - Coming in 2022 https://t.co/pLJoGE66PQ
netflix,2021-12-03 16:03:20+00:00,"Welcome To Netflix's Criminal Support Group.

In today's session, The Bishop from Red Notice, Marseille from La Casa de Papel/Money Heist, and Ludwig Dieter from Army of The Dead form a sharing circle https://t.co/YPvF5Ih9gB"
netflix,2021-12-03 15:00:02+00:00,"The tigers may not be the only dangerous predator in Joe Exotic's world...

Tiger King: The Doc Antle Story premieres on December 10 https://t.co/eirCJyQa9r"
netflix,2021-12-03 14:29:53+00:00,@BVLDERVS @Jamalhinton12 @strongblacklead @NetflixFilm https://t.co/q2esypRozo
netflix,2021-12-03 06:01:59+00:00,2 hours until La Casa de Papel / Money Heist drops!
netflix,2021-12-02 23:19:07+00:00,Welcome to the Jennifer Coolidge School of Acting https://t.co/OQ3JwyjblM
netflix,2021-12-02 22:27:24+00:00,@Jamalhinton12 @strongblacklead @NetflixFilm can't wait to see this story brought to life!
netflix,2021-12-02 22:00:01+00:00,"The last time someone climbed the world’s 14 highest peaks it took them seven years — Nepalese climber @nimsdai is attempting to do it in seven months!

14 Peaks: Nothing is Impossible chronicles his awe-inspiring and history-making journey! https://t.co/XgCbJyDCel"
netflix,2021-12-02 21:21:38+00:00,@MitchyD https://t.co/A7mxknJjRl
netflix,2021-12-02 20:46:53+00:00,@NetflixGeeked INQUIRING MINDS!
netflix,2021-12-02 20:40:49+00:00,"Christine Quinn might but the villain of Selling Sunset, but she is definitely reality TV gold. https://t.co/8srzid7BIQ"
netflix,2021-12-02 20:03:29+00:00,"While V should never really wear a mask, I am living for this BTS x Squid Game mashup"
netflix,2021-12-02 19:17:11+00:00,"La Reina del Flow a.k.a The Queen of Flow ranked as Netflix’s #1 Non-English TV show in the world (from 11/22-11/28) — find out why people can’t get enough of this juicy, dramatic, and oh-so-addictive Colombian telenovela! Two seasons are now on Netflix https://t.co/QfjfwzVodL"
netflix,2021-12-02 18:00:01+00:00,Can we all take several moments to appreciate these insanely gorgeous photos of The Lost Daughter star Dakota Johnson by Amanda Demme in @TandCmag? https://t.co/diCk1BaKNr
netflix,2021-12-02 17:00:02+00:00,"Single All The Way is an endlessly charming romantic comedy about two friends who discover they might be soulmates over a long Christmas weekend &amp; features Jennifer Coolidge in a scene-stealing supporting role (her specialty).  

This truly wonderful gay rom-com is now on Netflix https://t.co/LowNa8WBen"
netflix,2021-12-02 00:33:55+00:00,"What Not To Do On A Blind Date*

*as demonstrated by Chrishell's date on Selling Sunset https://t.co/Y1KB2s8B6I"
netflix,2021-12-01 23:29:52+00:00,"Neve Campbell. Denise Richards. Matt Dillon. Kevin Bacon.

Wild Things - Now on Netflix https://t.co/j1MaSk3UyV"
netflix,2021-12-01 22:08:56+00:00,Can Benedict Cumberbatch be menacing whilst playing the banjo? The Power of The Dog has your answer! https://t.co/Mx3OTu8Q6U
netflix,2021-12-01 22:04:06+00:00,"@halleberry can't wait to see the next one (and the one after that, and the one after that)"
netflix,2021-12-01 21:34:51+00:00,@Spotify dont even get me started on how good Toss A Coin To Your Witcher sound when you sing it to the tune of Ariana Grande's Break Up with Your Girlfriend
netflix,2021-12-01 21:07:58+00:00,"Her first — but far from her last!

Congratulations to Halle Berry for a tremendous directorial debut https://t.co/ZD5z5kjAU8"
netflix,2021-12-01 19:52:13+00:00,"Now that it's December, can I officially ask Santa for more photos from this @yvesbright photoshoot with You star Travis Van Winkle?? https://t.co/yphiD0OZAO"
netflix,2021-12-01 19:00:04+00:00,Jaskier went off with those new lyrics. #SpotifyWrapped https://t.co/A9HBnUD9oc
netflix,2021-12-01 18:03:23+00:00,"Andrew Garfield says working on tick, tick... BOOM! was like ""meeting another chamber of my heart that had been long time locked up.” https://t.co/g5ulgMzA7E"
netflix,2021-12-01 17:09:07+00:00,"Since everyone loves a good cry at the holidays, Stepmom is now on Netflix https://t.co/r9aif2BAe7"
netflix,2021-12-01 17:05:27+00:00,@ArianaGrande @KidCudi @dontlookupfilm December is LOOKing UP now!
netflix,2021-12-01 16:00:01+00:00,Ed Sheeran wanted to audition for the British La Casa de Papel / Money Heist spin-off... which doesn't exist https://t.co/DWvGmiHOw0
netflix,2021-12-01 14:39:21+00:00,"The stars from Lost in Space want to thank the fans for joining them on this incredible three season journey — which concludes today. 

The final season of Lost in Space is now on Netflix https://t.co/xAWMnzZBRT"
netflix,2021-12-01 00:39:44+00:00,"Kirsten Dunst's work has captivated audiences around the world for nearly 30 years. The Power of the Dog star looks back on some of her best films — like Interview with the Vampire, Bring It On, Drop Dead Gorgeous, and more https://t.co/PI5xQ71IRH"
netflix,2021-11-30 23:34:41+00:00,"School of Chocolate serves up major Great British Baking Show vibes — this incredibly wholesome culinary ""competition"" features chocolate masters simply seeking to hone their craft (no eliminations!) under the caring eye of chocolatier Amaury Guichon*

*THIS is Amaury https://t.co/zILenQ5H0s"
netflix,2021-11-30 23:12:58+00:00,@halleberry we are the grateful ones
netflix,2021-11-30 22:52:28+00:00,"@TaraReid love the franchise, love you, love it all! #TeamTara"
netflix,2021-11-30 22:23:12+00:00,Squid Game's Park Hae-soo will play Berlin in the upcoming Korean version of La Casa de Papel / Money Heist! https://t.co/ntQPPIOaOt
netflix,2021-11-30 21:50:28+00:00,"This heist might be coming to an end, but the story continues... 

Berlin: A New Series, coming in 2023 https://t.co/jMvufEArKq"
netflix,2021-11-30 20:00:07+00:00,@theshawnsedits @ShawnMendes ok but Shawn in Elite would be 🔥
netflix,2021-11-30 20:00:02+00:00,Lost in Space - The Final Season drops in 12 hours. Are you ready? https://t.co/JxDZrQ9zSm
netflix,2021-11-30 19:05:41+00:00,@michaelurie @Ryan_Spahn counting down the hours!
netflix,2021-11-30 18:59:42+00:00,Let's talk about the The Princess Switch Trilogy https://t.co/jscXssCe0C
netflix,2021-11-30 17:59:22+00:00,@WainwrightAE CANT WAAAAAAIT ALISHA!
netflix,2021-11-30 17:32:21+00:00,"Mark Your Calendars 

Raising Dion Season 2 premieres February 1, 2022! https://t.co/fq9ShSEATI"
netflix,2021-11-30 17:00:21+00:00,Thrilled to announce @Yahya Abdul-Mateen II and Netflix have formed a creative partnership that will see ​the phenomenal Emmy-winner star in and produce films through his House ELEVEN10 production company that will illustrate both the magic and humanity within us all. https://t.co/TtJXmViz2n
netflix,2021-11-30 16:54:27+00:00,@_s0dapup SCREAMING.
netflix,2021-11-30 16:00:01+00:00,"From the creator of Selling Sunset comes your next reality TV obsession.

Welcome to Allure Realty, an all Black, all female real estate firm owned by military vet Sharelle Rosado that has its eyes set on dominating in Florida. Selling Tampa premieres December 15 https://t.co/pPImp4vAQp"
netflix,2021-11-30 00:44:40+00:00,"It might be the final season, but this story is a never-ending one. 

Take a look back at the history of Narcos and everyone who brought it to life. https://t.co/bdlDuMcj6N"
netflix,2021-11-29 22:25:51+00:00,"Promise you’ve never seen Kevin Hart like this before! 

True Story is now on Netflix https://t.co/78vPIlXh0Z"
netflix,2021-11-29 20:39:56+00:00,Halle Berry literally and figuratively kicks so much ass in Bruised https://t.co/kdaUwplWy0
netflix,2021-11-29 19:02:29+00:00,@jerryjamesstone wow did I just get a second job? AMAZING
netflix,2021-11-29 18:57:54+00:00,"It's officially Mariah Season!

Fans of feeling festive can bask in the skinny legend's brilliance with her music special Mariah Carey's Merriest Christmas and her animated film All I Want for Christmas Is You! https://t.co/uYG7yOne7a"
netflix,2021-11-29 18:02:52+00:00,The brilliant Nicole Byer is gifting you this holiday season with her brand new standup special — Big Beautiful Weirdo — on December 7! https://t.co/N8nyec57ut
netflix,2021-11-29 17:07:53+00:00,@TomPrger1 infinite!
netflix,2021-11-29 17:00:01+00:00,"Been thinking about Christine Quinn's crystal-encrusted folding chair ""purse"" for nearly a week now... https://t.co/Evh77InRk7"
netflix,2021-11-29 16:35:51+00:00,@kittheyounger @cconstuttgart @shadowandbone_ @NetflixGeeked my baaaaaabies
netflix,2021-11-29 16:35:30+00:00,"@mikkipedia no expiration date on ""no postage necessary"""
netflix,2021-11-29 16:06:57+00:00,There are so many connections in The Netflix Holiday Universe of films — have you caught them all? https://t.co/qb7QgnzUxe
netflix,2021-11-29 15:30:00+00:00,"While directing The Impossible, J. A. Bayona discovered Pablo Vierci's book about a rugby team en route to Chile when their plane crashed in the Andes. Bayona will direct Society of the Snow, a Spanish language film that chronicles the extreme lengths survivors took to stay alive https://t.co/y6w6EYngMV"
netflix,2021-11-29 15:00:03+00:00,"""It is important for the future of mankind that young people talk to old people."" 

In our new series, filmmakers under 30 interview subjects over 70 to ensure their hard-fought life lessons are not lost forever. 

Stories Of a Generation with Pope Francis premieres December 25. https://t.co/ibdiy3wS3Z"
netflix,2021-11-27 18:42:22+00:00,Priyanka Chopra is here to roast the hell out of Nick Jonas https://t.co/nTiIu4qOwk
netflix,2021-11-26 21:39:38+00:00,"Get ready to cry oh-so-many happy tears with Robin Robin, a heartwarming film about little bird raised in a mouse family.

Handmade by @aardman and featuring the voices of Gillian Anderson and Richard E. Grant, Robin Robin is now on Netflix https://t.co/pcHK4lht5Q"
netflix,2021-11-26 19:20:09+00:00,Andrew Garfield is a post-Thanksgiving mood https://t.co/O5klQNSli4
netflix,2021-11-26 16:58:55+00:00,Waking up after drinking too much wine and having no memory of why you argued with so many relatives last night https://t.co/GIfDXMfjkR
netflix,2021-11-25 19:40:26+00:00,Feeling grateful https://t.co/D6QI0VWuyr
netflix,2021-11-25 16:50:17+00:00,"@mzeggie Dearest Marsha — a message for you, from The Queen https://t.co/T6mRuWg81T"
netflix,2021-11-25 16:34:56+00:00,"And yes eagle-eyed viewers — Love, Death &amp; Robots is returning! https://t.co/be00vdqhh7"
netflix,2021-11-25 16:00:02+00:00,This goes out to the fans who do the most. Grateful for each and every one of you. https://t.co/21FJVM3uOA
netflix,2021-11-25 15:00:00+00:00,"Ada Twist, Scientist just made her grand debut in the Macy's Thanksgiving Parade! https://t.co/cj7ffpIzbC"
netflix,2021-11-24 23:35:13+00:00,"People will count you out. They’ll take and take and still tell you that you’re not good enough. 

But you’re stronger than you think. You are a fighter. You are a survivor. You are the one you’ve been waiting for. 

@halleberry's incredible new film Bruised is now on Netflix https://t.co/KEUcNbtMI6"
netflix,2021-11-24 23:24:55+00:00,@kerrywashington @halleberry you can say that again! 💪💪
netflix,2021-11-24 22:29:06+00:00,"And you thought your family caused you problems... 

@kevinhart4real and @wesleysnipes star in True Story, a new limited series. Now on Netflix https://t.co/0FhFq1V0I2"
netflix,2021-11-24 22:23:58+00:00,@brettgray @aaronricketts_ 🔥🔥
netflix,2021-11-24 20:00:00+00:00,"Worried about watching Arcane without knowing about League of Legends?

If a senior citizen can understand it, so can you. Especially with a teacher like @chrissycostanza https://t.co/1MacUUzvsg"
netflix,2021-11-24 19:22:00+00:00,"@jonhurwitz oh, we're watching ya @McSchlossberg"
netflix,2021-11-24 18:41:59+00:00,@cosplay_heart @GeekStrongTV @witchernetflix @NetflixGeeked @NetflixFilm @LHissrich wowwww this is incredible
netflix,2021-11-24 18:29:17+00:00,"Orange forever! Loving this OITNB mini-reunion at the opening of Uzo Aduba’s new play in NYC last night 

(📷 Getty Images) https://t.co/Jy2hz5pRtX"
netflix,2021-11-24 18:14:15+00:00,@halleberry @strongblacklead https://t.co/ErxK0jFIPB
netflix,2021-11-24 17:59:47+00:00,"@lilgeorgia55 @Chrishell7 when Chrishell is happy, the world is happy"
TysonFoods,2021-12-09 16:31:18+00:00,@missfab_ @kroger Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-12-07 17:06:21+00:00,@thelaughbarrel Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-12-06 15:58:14+00:00,@BrianQuesenbery Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-12-03 16:36:03+00:00,@HotDogsandManis Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-12-02 19:05:11+00:00,@anyguy64 Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-12-02 19:04:47+00:00,@Ryan_Gregs Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-11-19 15:46:39+00:00,@simmonssherri50 Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-11-18 16:26:36+00:00,@TheLeoOrtiz Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-11-18 16:26:21+00:00,@JustLemres Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-11-11 17:26:47+00:00,@WendeEatmon Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-11-10 21:57:57+00:00,@Javert_Michael Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-11-08 14:44:33+00:00,@ty_nneka Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-11-08 14:43:45+00:00,@JRAudioRec Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-11-02 15:20:46+00:00,@Arby_Bergstyelz Hi – Thank you for your interest in working at Tyson Foods. You can see our job openings on our Careers site at: https://t.co/VPwrMDxeul
TysonFoods,2021-10-26 12:14:59+00:00,"As we look to become one of America’s first vaccinated workplaces, our CEO, Donnie King, shares his thoughts on how we got here. #TysonTogether | https://t.co/N65iko99Up https://t.co/jE9KerU4OG"
TysonFoods,2021-10-11 14:44:08+00:00,@ohthatsmita Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-10-11 14:43:45+00:00,@mekiyacrowe Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-10-11 14:43:08+00:00,@Jayydollxo Hi – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-10-06 18:57:07+00:00,@matevirginia Hi – Thank you for your note! Please reach out to the consumer experts at @TysonBrand for the best answers concerning our products.
TysonFoods,2021-09-29 15:34:38+00:00,@Michalsassy1 @TysonBrand Hi Michal. Please reach out to the consumer experts at @TysonBrand for the best answers concerning our products.
TysonFoods,2021-09-27 15:57:58+00:00,"@hyoungone Thank you for the help, Heather!"
TysonFoods,2021-09-21 16:28:05+00:00,@jerminy10 Hi Jeremy – Thank you for your note! Please reach out to the consumer experts at @TysonBrand for the best answers concerning our products.
TysonFoods,2021-09-13 20:51:46+00:00,"We're proud to support military families, in honor of 9/11, through the 1 Million Meals Challenge and a partnership with @Mil_FANet. #NeverForget https://t.co/yRhukhbiYm"
TysonFoods,2021-08-30 16:26:08+00:00,"@lightunleashed Hello, thank you for your note. Please reach out to the consumer experts at @TysonBrand for the best answers concerning our products."
TysonFoods,2021-08-17 21:51:06+00:00,@JustJus24750610 Hi Justin – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-08-03 13:50:17+00:00,"Nothing is more important than our team members’ health and safety. We're taking the next step in fighting this pandemic and requiring all U.S. team members to be fully vaccinated by November 1, subject to discussions with locations represented by unions. https://t.co/5F1hDkZef8 https://t.co/PK9A0EveZd"
TysonFoods,2021-07-27 19:24:47+00:00,"Embracing the diverse experiences, cultures, and backgrounds of our team members is part of our core values at Tyson Foods. We’re proud to join the @McDonalds Mutual Commitment to Diversity, Equity, and Inclusion (MCDEI) and continue to build a more equitable future. https://t.co/hQFCrHk3OX"
TysonFoods,2021-07-21 20:29:22+00:00,"We’ve teamed up with Food Loops, a food waste solutions company, to pilot a composting program at our World Headquarters, converting food waste to sustainable fertilizer for local growers and residents. https://t.co/j8J8ViOEVK https://t.co/8tw5Td9A9N"
TysonFoods,2021-07-19 20:24:50+00:00,"This fall, we’ll begin operations at our new case ready facility in Eagle Mountain City, Utah. Learn more about the complex’s community impacts and how it will help feed the nation here: https://t.co/xc3If0ms68 https://t.co/EjIRsF8xN1"
TysonFoods,2021-07-16 19:21:11+00:00,"When you think of nutritious summer meals, what comes to mind?  We asked Lead Registered Dietitian Nutritionist Molly Miller to share her best tips for delicious and nutritious options to help you meal plan during #nationalgrillingmonth. Learn more here: https://t.co/LqeVrgPDrg https://t.co/BCxkce90Kw"
TysonFoods,2021-07-14 18:48:29+00:00,Leaders from Tyson Foods and community health experts recently held a panel discussion about our vaccination program and the importance of continuing to advance holistic team member health beyond the pandemic. https://t.co/TpkuM4TZaV
TysonFoods,2021-07-12 16:17:04+00:00,The world population is expected to reach nearly 10 billion by 2050. We’re proud to serve on the Global Roundtable for Sustainable Beef’s executive committee and support their work in building a more sustainable food system. #worldpopulationday https://t.co/RF4wJrAA8p
TysonFoods,2021-07-08 17:00:44+00:00,"@Rich_Buschel Hi there, Rich. The Grilled Chicken Strips have been recalled. Please see the following link for more information: https://t.co/CxdKNZWTK0."
TysonFoods,2021-07-05 17:51:58+00:00,@EpinardGuard Consumers with questions should call or text 1-855-382-3101. Customer service representatives will be available beginning Sunday through Friday 8am – 5pm CDT.
TysonFoods,2021-07-05 17:51:37+00:00,@gregoryh325 Hi Greg. Please refer to the link above to see a list of products that were affected.
TysonFoods,2021-07-04 15:38:11+00:00,@DeeceeCreator Hi there. Please refer to the following link to see the list of products that were affected: https://t.co/A7TSmfgia7
TysonFoods,2021-07-04 15:05:02+00:00,@smykes @TysonFoodsNews Consumers with questions should call or text 1-855-382-3101. Customer service representatives will be available beginning Sunday through Friday 8am – 5pm CDT.
TysonFoods,2021-07-04 00:06:55+00:00,"For the safety of consumers and their families, today we issued a voluntary recall for some fully cooked chicken products. It does not include chicken nuggets or fresh products. Please read our news release. https://t.co/CxdKNZWTK0 https://t.co/BqW6Z6DP9P"
TysonFoods,2021-07-02 17:42:28+00:00,"To our U.S. team members, friends, and families at home and abroad, have a happy Fourth of July. How do you plan to celebrate this weekend? https://t.co/iWAnv8AUYt"
TysonFoods,2021-07-01 19:32:34+00:00,We’re passionate about sustainably feeding our growing world. Our Finney County facility is the first and only meat processing plant in the U.S. to be certified under the @_A4WS standard. Learn more here: https://t.co/M173e0i1XK https://t.co/kqleDpjepm
TysonFoods,2021-06-29 21:52:20+00:00,@KoomFlargin Hi Elliott – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-06-28 20:44:19+00:00,"With the help of Congress, we look forward to stepping up the fight against food insecurity in the U.S. https://t.co/9vnU3O0RFh"
TysonFoods,2021-06-25 16:17:43+00:00,@PapaCone93 Hi there. Thank you for bringing this to our attention. Please reach out to the consumer experts at @TysonBrand for the best answers concerning our products.
TysonFoods,2021-06-23 19:32:49+00:00,We can only create enduring change through a comprehensive approach to sustainability. Learn about the goals we’ve set across our operations and supply chain to build a food system that sustains people and our planet. #Sustainability https://t.co/f1PcuMIKMu
TysonFoods,2021-06-21 22:05:03+00:00,@jasoncoffman78 Hi Jason – Thank you for your note! Please reach out to the consumer experts at @TysonBrand for the best answers concerning our products.
TysonFoods,2021-06-17 16:22:07+00:00,@greta_hobbs Hi Greta - Thanks for bringing this to our attention. Please reach out to the consumer experts at @TysonBrand.
TysonFoods,2021-06-15 14:32:20+00:00,Tyson Ventures advances breakthroughs in technology and innovation to help us sustainably feed our growing world. Learn more here: https://t.co/rnAeTg8rBC https://t.co/o25FVs7Yfl
TysonFoods,2021-06-11 23:49:33+00:00,By what year is Tyson Foods aiming to be Net Zero?🌎
TysonFoods,2021-06-11 20:17:25+00:00,"This week we launched an Alliance to Defeat Hunger with @feedthechildren and @americold to help feed families in rural communities across the U.S. During our 10-city tour, we’ll provide nearly 2 million meals to families experiencing food insecurity. https://t.co/0TMJxy6xxD https://t.co/0kWDSutxLc"
TysonFoods,2021-06-09 22:21:16+00:00,@Enmanue34073703 Hi Manny – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-06-09 20:11:07+00:00,It is our continued ambition to develop innovative and creative solutions to sustainably feed the world for generations to come. Read more about how we're doing that in our 2020 Sustainability Progress Report. – https://t.co/6VVwZVZzQq https://t.co/BN7hZzVMqP
TysonFoods,2021-06-09 16:16:05+00:00,The future of food must be good for people and the planet. That’s why we’re targeting net-zero greenhouse gas emissions by 2050. Click here to learn more: https://t.co/B7tTiaXFgJ #NetZero #Sustainability https://t.co/Il5djYCcP3
TysonFoods,2021-06-07 21:50:50+00:00,@TyUpToWin Hi Spencer – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-06-07 16:33:17+00:00,@ja5er4 Hi Jager – Thank you for bringing this to our attention. We would like to learn more about your experience. Please text or call us at 1-800-233-6332.
TysonFoods,2021-06-03 20:40:19+00:00,"We’re committed to providing protein, in all its forms, to families around the world. Learn more about our new line of plant-based protein options launching in Asia here: https://t.co/TrZAc7Ojli"
TysonFoods,2021-06-02 14:34:19+00:00,We're excited to share Donnie King has been named President &amp; CEO. Read more in our release: https://t.co/KJSYfWY3ow https://t.co/Rgy85dyGoX
TysonFoods,2021-05-28 16:35:23+00:00,"This Memorial Day weekend, we remember those who have given their lives in service of our country. https://t.co/Dnnt8qedfm"
TysonFoods,2021-05-27 17:10:45+00:00,Each day is an opportunity to learn and grow from the diversity within our Tyson Foods family. That’s why we’re committed to fostering an environment of inclusivity and supporting organizations whose mission is aimed at empowering Asian Americans. #aapi | https://t.co/w5Wu3LP93A https://t.co/UbgEezT3WW
TysonFoods,2021-05-26 15:10:07+00:00,@747_TJ Hi there! Thank you for your note. Please reach out to the consumer experts at @TysonBrand for the best answers concerning our products.
TysonFoods,2021-05-24 20:57:14+00:00,"We're proud to announce we've been recognized as a 2021 Better Project Award winner by @BetterPlantsDOE for our outstanding accomplishments in implementing industrial energy, water &amp; waste projects at individual facilities. https://t.co/GzXXdjBcAK"
TysonFoods,2021-05-24 15:43:29+00:00,@FungBarrett Hi Cynthia – We appreciate you notifying us about your experience with one of our drivers. We take safety very seriously at Tyson Foods and will forward your complaint to our Hauling division. Thank you.
TysonFoods,2021-05-24 13:42:46+00:00,"This school year, teachers and students faced unprecedented challenges. That’s why we dedicated $1.8 million to educators through @DonorsChoose, funding 3,348 classroom projects in our communities across the country. Read more here: https://t.co/9YQmg0VL1P https://t.co/vg4MJTX04g"
TysonFoods,2021-05-19 16:49:57+00:00,@WeekendGabe Hey Gabe. We're sorry to see this. Please feel free to reach out to the consumer experts at @TysonBrand.
